1125,"Airwing",\N,"","NWG","NORWING","Norway","N"
1126,"Air Next",\N,"","NXA","BLUE-DOLPHIN","Japan","N"
1127,"Arkhangelsk 2 Aviation Division",\N,"","OAO","DVINA","Russia","N"
1128,"Aerogisa",\N,"","OGI","AEROGISA","Mexico","N"
1129,"Aerolineas Olve",\N,"","OLV","OLVE","Mexico","N"
1130,"Aeromega",\N,"","OMG","OMEGA","United Kingdom","N"
1131,"Air One Nine",\N,"","ONR","EDER","Libya","N"
1132,"Air Ontario",\N,"","ONT","ONTARIO","Canada","N"
1133,"Aerocorp",\N,"","ORP","CORPSA","Mexico","N"
1134,"Action Air",\N,"","ORS","AVIATION SERVICE","Italy","N"
1135,"Aerosan",\N,"","OSN","AEROSAN","Mexico","N"
1136,"Aviapartner Limited Company",\N,"","OSO","","Russia","N"
1137,"Aliparma",\N,"","PAJ","ALIPARMA","Italy","N"
1138,"Air Parabet",\N,"","PBT","PARABET","Bangladesh","N"
1139,"Air Burundi",\N,"8Y","PBU","AIR-BURUNDI","Burundi","N"
1140,"Aeropostal Cargo de Mexico",\N,"","PCG","POSTAL CARGO","Mexico","N"
1141,"Air Pack Express",\N,"","PCK","AIRPACK EXPRESS","Spain","N"
1142,"Air Palace",\N,"","PCS","AIR PALACE","Mexico","N"
1143,"Aeropelican Air Services",\N,"OT","PEL","PELICAN","Australia","Y"
1144,"Aerolineas Chihuahua",\N,"","PFI","PACIFICO CHIHUAHUA","Mexico","N"
1145,"Air Cargo Express International",\N,"","PFT","PROFREIGHT","United States","N"
1146,"Al Farana Airline",\N,"","PHR","PHARAOH","Egypt","N"
1147,"Ave.com",\N,"","PHW","PHOENIX SHARJAH","United Arab Emirates","N"
1148,"Air South West",\N,"","PIE","PIRATE","United Kingdom","N"
1149,"Aeroservicios California Pacifico",\N,"","PIF","AEROCALPA","Mexico","N"
1150,"AST Pakistan Airways",\N,"","PKA","PAKISTAN AIRWAY","Pakistan","N"
1151,"Aero Personal",\N,"","PNL","AEROPERSONAL","Mexico","N"
1152,"Aero Servicios Platinum",\N,"","PNU","AERO PLATINUM","Mexico","N"
1153,"Apoyo Aereo",\N,"","POY","APOYO AEREO","Mexico","N"
1154,"Aerotransportes Privados",\N,"","PRI","AEROPRIV","Mexico","N"
1155,"Atlantic Coast Jet",\N,"","PRT","PATRIOT","United States","N"
1156,"Air Paradise International",\N,"AD","PRZ","RADISAIR","Indonesia","N"
1157,"Aeroservicio Sipse",\N,"","PSE","SIPSE","Mexico","N"
1158,"Aeroservicios Corporativos De San Luis",\N,"","PSL","CORSAN","Mexico","N"
1159,"Aerotransportes Privados",\N,"","PVA","TRANSPRIVADO","Mexico","N"
1160,"Aereo Taxi Paraza",\N,"","PZA","AEREO PARAZA","Mexico","N"
1161,"Air Class Lineas Aereas",\N,"QD","QCL","ACLA","Uruguay","N"
1162,"Aviation Consultancy Office",\N,"","QEA","","Australia","N"
1163,"Aero Taxi",\N,"","QAT","AIR QUASAR","Canada","N"
1164,"Aero Taxi Aviation",\N,"","QKC","QUAKER CITY","United States","N"
1165,"Aviation Quebec Labrador",\N,"","QLA","QUEBEC LABRADOR","Canada","N"
1166,"African Safari Airways",\N,"QS","QSC","ZEBRA","Kenya","N"
1167,"Aero Quimmco",\N,"","QUI","QUIMMCO","Mexico","N"
1168,"Alada",\N,"","RAD","AIR ALADA","Angola","N"
1169,"Aerotur-Air",\N,"","RAI","DIASA","Kazakhstan","N"
1170,"Air Center Helicopters",\N,"","RAP","RAPTOR","United States","N"
1171,"Aur Rum Benin",\N,"","RBE","RUM BENIN","Benin","N"
1172,"Aeroserivios Del Bajio",\N,"","RBJ","AEROBAJIO","Mexico","N"
1173,"Airbus France",\N,"4Y","RBU","AIRBUS FRANCE","France","N"
1174,"Air Roberval",\N,"","RBV","AIR ROBERVAL","Canada","N"
1175,"Arubaexel",\N,"","RBX","ARUBA","Aruba","N"
1176,"Air Charters Eelde",\N,"","RCC","RACER","Netherlands","N"
1177,"Aerocer",\N,"","RCE","AEROCER","Mexico","N"
1178,"Aeroflot-Cargo",\N,"","RCF","AEROFLOT-CARGO","Russia","N"
1179,"Air Mobility Command",\N,"MC","RCH","REACH","United States","N"
1180,"Air Cassai",\N,"","RCI","AIR CASSAI","Angola","N"
1181,"Aero Renta De Coahuila",\N,"","RCO","AEROCOAHUILA","Mexico","N"
1182,"Aerocorp",\N,"","RCP","AEROCORPSA","Mexico","N"
1183,"Aerolineas Regionales",\N,"","RCQ","REGIONAL CARGO","Mexico","N"
1184,"Atlantic S.L.",\N,"","RCU","AIR COURIER","Spain","N"
1185,"Air Service Center",\N,"","RCX","SERVICE CENTER","Italy","N"
1186,"Adygeya Airlines",\N,"","RDD","ADLINES","Russia","N"
1187,"Air Ada",\N,"","RDM","AIR ADA","Mauritania","N"
1188,"Aer Arann",\N,"RE","REA","AER ARANN","Ireland","Y"
1189,"Aero-Rent",\N,"","REN","AERORENT","Mexico","N"
1190,"Australian Maritime Safety Authority",\N,"","RES","RESCUE","Australia","N"
1191,"Air Austral",\N,"UU","REU","REUNION","France","Y"
1192,"Aero-Rey",\N,"","REY","AEROREY","Mexico","N"
1193,"Aero Africa",\N,"","RFC","AERO AFRICA","Swaziland","N"
1194,"Aerotransportes Rafilher",\N,"","RFD","RAFHILER","Mexico","N"
1195,"Argo",\N,"","RGO","ARGOS","Dominican Republic","N"
1196,"Airbourne School of Flying",\N,"","RGT","AIRGOAT","United Kingdom","N"
1197,"Air Archipels",\N,"","RHL","ARCHIPELS","France","N"
1198,"Aviation Ministry of the Interior of the Russian Federation",\N,"","RIF","INTERMIN AVIA","Russian Federation","N"
1199,"Aeris Gestion",\N,"","RIS","AERIS","Spain","N"
1200,"Asian Spirit",\N,"6K","RIT","ASIAN SPIRIT","Philippines","Y"
1201,"Aeroservicios Jet",\N,"","RJS","ASERJET","Mexico","N"
1202,"Air Afrique",\N,"RK","RKA","AIRAFRIC","Ivory Coast","Y"
1203,"Airlinair",\N,"A5","RLA","AIRLINAIR","France","Y"
1204,"Air Nelson",\N,"","RLK","","New Zealand","N"
1205,"Air Leone",\N,"","RLL","AEROLEONE","Sierra Leone","N"
1206,"Aero Lanka",\N,"QL","RLN","AERO LANKA","Sri Lanka","Y"
1207,"Air Alize",\N,"","RLZ","ALIZE","France","N"
1208,"Air Amder",\N,"","RMD","AIR AMDER","Mauritania","N"
1209,"Armenian Airlines",\N,"","RME","ARMENIAN","Armenia","N"
1210,"Armenian International Airways",\N,"MV","RML","","Armenia","N"
1211,"Arm-Aero",\N,"","RMO","ARM-AERO","Armenia","N"
1212,"Air Max",\N,"","RMX","AEROMAX","Bulgaria","N"
1213,"Air Salone",\N,"20","RNE","AIR SALONE","Sierra Leone","Y"
1214,"Aeronem Air Cargo",\N,"","RNM","AEROMNEM","Ecuador","N"
1215,"Air Cargo Masters",\N,"","RNR","RUNNER","United States","N"
1216,"Armavia",\N,"U8","RNV","ARMAVIA","Armenia","Y"
1217,"Aeroeste",\N,"","ROE","ESTE-BOLIVIA","Bolivia","N"
1218,"Aero Gen",\N,"","ROH","AEROGEN","Mexico","N"
1219,"Avior Airlines",\N,"","ROI","AVIOR","Venezuela","N"
1220,"Aeroel Airways",\N,"","ROL","AEROEL","Israel","N"
1221,"Aeromar",\N,"BQ","ROM","BRAVO QUEBEC","Dominican Republic","N"
1222,"Aeroitalia",\N,"","ROO","AEROITALIA","Italy","N"
1223,"Aerodan",\N,"","ROD","AERODAN","Mexico","N"
1224,"AeroRep",\N,"P5","RPB","AEROREPUBLICA","Colombia","Y"
1225,"Aerolineas Del Pacifico",\N,"","RPC","AEROPACSA","Ecuador","N"
1226,"Aero Roca",\N,"","RRC","AEROROCA","Mexico","N"
1227,"Aerotransportes Internacionales De Torreon",\N,"","RRE","AERO TORREON","Mexico","N"
1228,"Acvila Air-Romanian Carrier",\N,"","RRM","AIR ROMANIA","Romania","N"
1229,"Aerolineas Ejecutivas Tarascas",\N,"","RSC","TARASCAS","Mexico","N"
1230,"Aero-Service",\N,"BF","RSR","CONGOSERV","Republic of the Congo","Y"
1231,"Aerosur",\N,"5L","RSU","AEROSUR","Bolivia","Y"
1232,"Aeronorte",\N,"","RTE","LUZAVIA","Portugal","Y"
1233,"Artis",\N,"","RTH","ARTHELICO","France","N"
1234,"Arhabaev Tourism Airlines",\N,"","RTO","ARTOAIR","Kazakhstan","N"
1235,"Air Turquoise",\N,"","RTQ","TURQUOISE","France","N"
1236,"Aerotucan",\N,"","RTU","AEROTUCAN","Mexico","N"
1237,"Air Anastasia",\N,"","RUD","ANASTASIA","Ukraine","N"
1238,"Air Rum",\N,"","RUM","AIR RUM","Sierra Leone","N"
1239,"ACT Havayollari",\N,"","RUN","CARGO TURK","Turkey","N"
1240,"Air VIP",\N,"","RVP","AEROVIP","Portugal","N"
1241,"Aircompany Veteran",\N,"","RVT","AIR-VET","Armenia","N"
1242,"Alliance Express Rwanda",\N,"","RWB","","Rwanda","N"
1243,"Arrow Ecuador Arrowec",\N,"","RWC","ARROWEC","Ecuador","N"
1244,"Aerogroup 98 Limited",\N,"","RWY","TYNWALD","United Kingdom","N"
1245,"Aeroxtra",\N,"","RXT","AERO-EXTRA","Mexico","N"
1246,"Express Air Charter",\N,"","RXX","REX AIR","Canada","N"
1247,"Air Whitsunday",\N,"","RWS","","Australia","N"
1248,"Aero Zambia",\N,"","RZL","AERO ZAMBIA","Zambia","N"
1249,"Aero Zano",\N,"","RZN","ZANO","Mexico","N"
1250,"Anoka Air Charter",\N,"","RZZ","RED ZONE","United States","N"
1251,"Aerosaab",\N,"","SBH","AEROSAAB","Mexico","N"
1252,"Associated Aviation",\N,"","SCD","ASSOCIATED","Nigeria","N"
1253,"American Jet International",\N,"","SCM","SCREAMER","United States","N"
1254,"Air Santo Domingo",\N,"EX","SDO","AERO DOMINGO","Dominican Republic","N"
1255,"Aero Sudpacifico",\N,"","SDP","SUDPACIFICO","Mexico","N"
1256,"Aero Servicios Ejecutivas Del Pacifico",\N,"","SEF","SERVIPACIFICO","Mexico","N"
1257,"Aero California",\N,"JR","SER","AEROCALIFORNIA","Mexico","N"
1258,"A-Safar Air Services",\N,"","SFM","AIR SAFAR","Nigeria","N"
1259,"Aerosegovia",\N,"","SGV","SEGOVIA","Nicaragua","N"
1260,"Airshare Holdings",\N,"","SHH","AIRSHARE","United Kingdom","N"
1261,"Aerosiyusa",\N,"","SIY","SIYUSA","Mexico","N"
1262,"Aero Silza",\N,"","SIZ","AEROSILZA","Mexico","N"
1263,"Air San Juan",\N,"","SJN","SAN JUAN","United States","N"
1264,"Aero-North Aviation Services",\N,"","SKP","SKIPPER","Canada","N"
1265,"Aero Sami",\N,"","SMI","SAMI","Mexico","N"
1266,"Avient Aviation",\N,"Z3","SMJ","AVAVIA","Zimbabwe","Y"
1267,"Aerolineas Sol",\N,"","SOD","ALSOL","Mexico","N"
1268,"Air Soleil",\N,"","SOE","AIR SOLEIL","Mauritania","N"
1269,"Aero Soga",\N,"","SOG","AEROSOGA","Guinea-Bissau","N"
1270,"Airspeed Aviation",\N,"","SPD","SPEEDLINE","Canada","N"
1271,"Air Service",\N,"M3","SPJ","AIR SKOPJE","Macedonia","N"
1272,"Aeroservicios Ejecutivos Del Pacifico",\N,"","SPO","EJECTUIV PACIFICO","Mexico","N"
1273,"Asian Aerospace Service",\N,"","SPY","THAI SPACE","Thailand","N"
1274,"Airworld",\N,"","SPZ","SPEED SERVICE","South Africa","N"
1275,"Alsaqer Aviation",\N,"","SQR","ALSAQER AVIATION","Libya","N"
1276,"Air Safaris and Services",\N,"","SRI","AIRSAFARI","New Zealand","N"
1277,"Aero Servicio Corporativo",\N,"","SRV","SERVICORP","Mexico","N"
1278,"Air Sultan",\N,"","SSL","SIERRA SULTAN","Sierra Leone","N"
1279,"Aero 1 Pro-Jet",\N,"","SSM","RAPID","Canada","N"
1280,"Airquarius Air Charter",\N,"","SSN","SUNSTREAM","South Africa","N"
1281,"Aeropac",\N,"","STK","SAT PAK","United States","N"
1282,"Air St. Thomas",\N,"","STT","PARADISE","United States","N"
1283,"Aerolineas Del Sureste",\N,"","SUE","AEROSURESTE","Mexico","N"
1284,"Aerial Surveys (1980) Limited",\N,"","SUY","SURVEY","New Zealand","N"
1285,"Air Slovakia",\N,"GM","SVK","SLOVAKIA","Slovakia","N"
1286,"Adler Aviation",\N,"","SWH","SHOCKWAVE","Canada","N"
1287,"Aircompany Yakutia",\N,"R3","SYL","AIR YAKUTIA","Russia","Y"
1288,"Aerosud Aviation",\N,"","SYT","SKYTRACK","South Africa","N"
1289,"Aeroservicios de La Costa",\N,"","TAA","AERO COSTA","Mexico","N"
1290,"Aeromar",\N,"VW","TAO","TRANS-AEROMAR","Mexico","Y"
1291,"Aerotrebol",\N,"","TBL","AEROTREBOL","Mexico","N"
1292,"Aero Taxi de Los Cabos",\N,"","TBO","AERO CABOS","Mexico","N"
1293,"Air Turks and Caicos",\N,"JY","TCI","KERRMONT","Turks and Caicos Islands","N"
1294,"Aerotranscolombina de Carga",\N,"","TCO","TRANSCOLOMBIA","Colombia","N"
1295,"Air Cargo Express",\N,"","TDG","TURBO DOG","United States","N"
1296,"Atlas Helicopters",\N,"","TDT","TRIDENT","United Kingdom","N"
1297,"Air Today",\N,"","TDY","AIR TODAY","United States","N"
1298,"Aero Servicios Azteca",\N,"","TED","AEROAZTECA","Mexico","N"
1299,"Arkefly",\N,"OR","TFL","ARKEFLY","Netherlands","Y"
1300,"Antair",\N,"","TIR","ANTAIR","Mexico","N"
1301,"Atlantique Air Assistance",\N,"","TLB","TRIPLE-A","France","N"
1302,"Aero Taxi Autlan",\N,"","TLD","AEREO AUTLAN","Mexico","N"
1303,"Aero Util",\N,"","TLE","AEROUTIL","Mexico","N"
1304,"Aero Toluca Internactional",\N,"","TLU","AEROTOLUCA","Mexico","N"
1305,"Aero Taxi del Centro de Mexico",\N,"","TME","TAXICENTRO","Mexico","N"
1306,"Aerotropical",\N,"","TOC","TROPICMEX","Mexico","N"
1307,"Air Tomisko",\N,"","TOH","TOMISKO CARGO","Serbia","N"
1308,"Airlines PNG",\N,"CG","TOK","BALUS","Papua New Guinea","Y"
1309,"Aero Tanala",\N,"","TON","AEROTANALA","Mexico","N"
1310,"Aero Tropical",\N,"","TPB","AERO TROPICAL","Angola","N"
1311,"Air Cal",\N,"TY","TPC","AIRCAL","France","N"
1312,"Air Horizon",\N,"","TPK","TCHAD-HORIZON","Chad","N"
1313,"Aero Taxi del Potosi",\N,"","TPO","TAXI-POTOSI","Mexico","N"
1314,"Aeroturquesa",\N,"","TQS","AEROTURQUESA","Mexico","N"
1315,"Airmark Aviation",\N,"","TRH","TRANSTAR","United States","N"
1316,"AirTran Airways",\N,"FL","TRS","CITRUS","United States","Y"
1317,"Air Transat",\N,"TS","TSC","TRANSAT","Canada","Y"
1318,"airtransse",\N,"","TSQ","AIRTRA","Japan","N"
1319,"Aerolineas Turisticas del Caribe",\N,"","TTB","AERO TURISTICAS","Mexico","N"
1320,"Avcenter",\N,"","TTE","TETON","United States","N"
1321,"Air Tungaru",\N,"","TUN","TUNGARU","Kiribati","N"
1322,"Avialeasing Aviation Company",\N,"EC","TWN","TWINARROW","Uzbekistan","Y"
1323,"Aerotaxis del Noroeste",\N,"","TXD","TAXI OESTE","Mexico","N"
1324,"Aerotaxis Alfe",\N,"","TXF","ALFE","Mexico","N"
1325,"Aereotaxis",\N,"","TXI","AEREOTAXIS","Mexico","N"
1326,"Tyrolean Airways",\N,"VO","TYR","TYROLEAN","Austria","Y"
1327,"Aero Tomza",\N,"","TZA","AERO TOMZA","Mexico","N"
1328,"Air Zambezi",\N,"","TZT","ZAMBEZI","Zimbabwe","N"
1329,"Afra Airlines",\N,"","UAG","AFRALINE","Ghana","N"
1330,"Aerostar Airlines",\N,"","UAR","AEROSTAR","Ukraine","N"
1331,"Air Division of the Eastern Kazakhstan Region",\N,"","UCK","GALETA","Kazakhstan","N"
1332,"Aero-Charter Ukraine",\N,"DW","UCR","CHARTER UKRAINE","Ukraine","N"
1333,"Air LA",\N,"","UED","AIR L-A","United States","N"
1334,"Air Ukraine",\N,"6U","UKR","AIR UKRAINE","Ukraine","N"
1335,"Air Umbria",\N,"","UMB","AIR UMBRIA","Italy","N"
1336,"Atuneros Unidos de California",\N,"","UND","ATUNEROS UNIDOS","Mexico","N"
1337,"Aeroclub Flaps",\N,"","FLP","AEROCLUB FLAPS","Spain","N"
1338,"Aerolineas Galapagos (Aerogal)",\N,"2K","GLG","AEROGAL","Ecuador","Y"
1339,"Air Castle Corporation / Global Airways",\N,"","GLB","GLO-AIR","United States","N"
1340,"Alrosa Mirny Air Enterprise",\N,"6R","DRU","MIRNY","Russia","Y"
1341,"Bearing Supplies Limited",\N,"","PVO","PROVOST","United Kingdom","N"
1342,"Balkan Agro Aviation",\N,"","BAA","BALKAN AGRO","Bulgaria","N"
1343,"Bahrain Air BSC (Closed)",\N,"","BAB","AWAL","Bahrain","N"
1344,"BAC Leasing Limited",\N,"","BAC"," ","United Kingdom","N"
1345,"BAE Systems",\N,"","BAE","FELIX","United Kingdom","N"
1346,"Belgian Air Force",\N,"","BAF","BELGIAN AIRFORCE","Belgium","N"
1347,"Baker Aviation",\N,"8Q","BAJ","BAKER AVIATION","United States","N"
1348,"Blackhawk Airways",\N,"","BAK","BLACKHAWK","United States","N"
1349,"Britannia Airways",\N,"","BAL","BRITANNIA","United Kingdom","N"
1350,"Business Air Services",\N,"","BAM","BUSINESS AIR","Canada","N"
1351,"British Antarctic Survey",\N,"","BAN","PENGUIN","United Kingdom","N"
1352,"Bradly Air (Charter) Services",\N,"","BAR","BRADLEY","Canada","N"
1353,"Bissau Airlines",\N,"","BAU","AIR BISSAU","Guinea-Bissau","N"
1354,"Bay Aviation Ltd",\N,"","BAV","BAY AIR","Bangladesh","N"
1355,"British Airways",\N,"BA","BAW","SPEEDBIRD","United Kingdom","Y"
1356,"Best Aero Handling Ltd",\N,"","BAX","","Russia","N"
1357,"Bayon Airlines",\N,"","BAY","BAYON","Cambodia","N"
1358,"Bannert Air",\N,"","BBA","BANAIR","Austria","N"
1359,"Biman Bangladesh Airlines",\N,"BG","BBC","BANGLADESH","Bangladesh","Y"
1360,"Bluebird Cargo",\N,"BF","BBD","BLUE CARGO","Iceland","N"
1361,"Beibars CJSC",\N,"","BBS","BEIBARS","Kazakhstan","N"
1362,"Bravo Airlines",\N,"","BBV","BRAVO EUROPE","Spain","N"
1363,"Blue Bird Aviation",\N,"","BBZ","COBRA","Kenya","N"
1364,"BACH Flugbetriebsges",\N,"B4","BCF","BACH","Austria","N"
1365,"Blue Islands",\N,"","BCI","BLUE ISLAND","United Kingdom","N"
1366,"British Caribbean Airways",\N,"","BCL","","United Kingdom","N"
1367,"British Charter",\N,"","BCR","BACKER","United Kingdom","N"
1368,"BCT Aviation",\N,"","BCT","BOBCAT","United Kingdom","N"
1369,"Business Aviation Center",\N,"","BCV","BUSINESS AVIATION","Ukraine","N"
1370,"Blue Dart Aviation",\N,"BZ","BDA","BLUE DART","India","N"
1371,"B&H Airlines",\N,"JA","BON","Air Bosna","Bosnia and Herzegovina","N"
1372,"Bissau Discovery Flying Club",\N,"","BDF","BISSAU DISCOVERY","Guinea-Bissau","N"
1373,"Belgian Army",\N,"","AYB","BELGIAN ARMY","Belgium","N"
1374,"Badr Airlines",\N,"","BDR","BADR AIR","Sudan","N"
1375,"Best Aviation Ltd",\N,"","BEA","BEST AIR","Bangladesh","N"
1376,"Belgorod Aviation Enterprise",\N,"","BED","BELOGORYE","Russia","N"
1377,"Bar Harbor Airlines",\N,"","AJC","BAR HARBOR","United States","N"
1378,"Balear Express",\N,"","BEF","BALEAR EXPRESS","Spain","N"
1379,"Bel Air Helicopters",\N,"","BEH","BLUECOPTER","Denmark","N"
1380,"Berkut Air",\N,"","BEK","BERKUT","Kazakhstan","N"
1381,"BETA - Brazilian Express Transportes Aereos",\N,"","BET","BETA CARGO","Brazil","N"
1382,"Basler Flight Service",\N,"","BFC","BASLER","United States","N"
1383,"Bear Flight",\N,"","BFG","BEARFLIGHT","Sweden","N"
1384,"Buffalo Airways",\N,"J4","BFL","BUFFALO","Canada","N"
1385,"Bombardier",\N,"","BFO","BOMBARDIER","Canada","N"
1386,"Burkina Airlines",\N,"","BFR","BURKLINES","Burkina Faso","N"
1387,"Business Flight Sweden",\N,"","BFS","BUSINESS FLIGHT","Sweden","N"
1388,"Bahrain Defence Force",\N,"","BFW","SUMMAN","Bahrain","N"
1389,"BH Air",\N,"","BGH","BALKAN HOLIDAYS","Bulgaria","N"
1390,"British Gulf International",\N,"","BGI","BRITISH GULF","S","N"
1391,"British Gulf International-Fez",\N,"","BGK","GULF INTER","Kyrgyzstan","N"
1392,"Benin Golf Air",\N,"A8","BGL","BENIN GOLF","Benin","N"
1393,"Bugulma Air Enterprise",\N,"","BGM","BUGAVIA","Russia","N"
1394,"Budget Air Bangladesh",\N,"","BGR","BUDGET AIR","Bangladesh","N"
1395,"Bergen Air Transport",\N,"","BGT","BERGEN AIR","Norway","N"
1396,"Buddha Air",\N,"","BHA","BUDDHA AIR","Nepal","N"
1397,"Balkh Airlines",\N,"","BHI","SHARIF","Afghanistan","N"
1398,"Bristow Helicopters",\N,"","BHL","BRISTOW","United Kingdom","N"
1399,"Bristow Helicopters Nigeria",\N,"","BHN","BRISTOW HELICOPTERS","Nigeria","N"
1400,"Bhoja Airlines",\N,"","BHO","BHOJA","Pakistan","N"
1401,"Belair Airlines",\N,"4T","BHP","BELAIR","Switzerland","Y"
1402,"Bighorn Airways",\N,"","BHR","BIGHORN AIR","United States","N"
1403,"Bahamasair",\N,"UP","BHS","BAHAMAS","Bahamas","Y"
1404,"Bright Air",\N,"","BHT","BRIGHTAIR","Netherlands","N"
1405,"Bringer Air Cargo Taxi Aereo",\N,"E6","","","Brazil","N"
1406,"Balkan Bulgarian Airlines",\N,"LZ","","","","Y"
1407,"BA Connect",\N,"TH","","","United Kingdom","N"
1408,"Bosphorus European Airways",\N,"","BHY","BOSPHORUS","Turkey","N"
1409,"Binair",\N,"","BID","BINAIR","Germany","N"
1410,"Big Island Air",\N,"","BIG","BIG ISLE","United States","N"
1411,"British International Helicopters",\N,"BS","BIH","BRINTEL","United Kingdom","Y"
1412,"Billund Air Center",\N,"","BIL","BILAIR","Denmark","N"
1413,"Boise Interagency Fire Center",\N,"","BIN","BISON-AIR","United States","N"
1414,"Bird Leasing",\N,"","BIR","BIRD AIR","United States","N"
1415,"Bizjet Ltd",\N,"","BIZ","BIZZ","United Kingdom","N"
1416,"Baja Air",\N,"","BJA","BAJA AIR","Mexico","N"
1417,"Baltic Jet Aircompany",\N,"","BJC","BALTIC JET","Latvia","N"
1418,"Business Jet Solutions",\N,"","BJS","SOLUTION","United States","N"
1419,"Bankair",\N,"B4","BKA","BANKAIR","United States","N"
1420,"BF-Lento OY",\N,"","BKF","BAKERFLIGHT","Finland","Y"
1421,"Barken International",\N,"","BKJ","BARKEN JET","United States","N"
1422,"Bangkok Airways",\N,"PG","BKP","BANGKOK AIR","Thailand","Y"
1423,"Bukovyna",\N,"","BKV","BUKOVYNA","Ukraine","N"
1424,"Blue Bird Aviation",\N,"","BLB","BLUEBIRD SUDAN","Sudan","N"
1425,"Bellesavia",\N,"","BLC","BELLESAVIA","Belarus","N"
1426,"Blue Line",\N,"","BLE","BLUE BERRY","France","N"
1427,"Blue1",\N,"KF","BLF","BLUEFIN","Finland","Y"
1428,"Belgavia",\N,"","BLG","BELGAVIA","Belgium","N"
1429,"Blue Horizon Travel Club",\N,"","BLH","BLUE HORIZON","United States","N"
1430,"Blue Jet",\N,"","BLJ","BLUEWAY","Spain","N"
1431,"Baltic Airlines",\N,"","BLL","BALTIC AIRLINES","Russia","Y"
1432,"Blue Airways",\N,"","BLM","BLUE ARMENIA","Armenia","N"
1433,"Bali International Air Service",\N,"","BLN","BIAR","Indonesia","N"
1434,"Bearskin Lake Air Service",\N,"JV","BLS","BEARSKIN","Canada","Y"
1435,"Baltic Aviation",\N,"","BLT","BALTAIR","United States","N"
1436,"Bellview Airlines",\N,"B3","BLV","BELLVIEW AIRLINES","Nigeria","Y"
1437,"bmi","bmi British Midland","BD","BMA","MIDLAND","United Kingdom","Y"
1438,"British Medical Charter",\N,"","BMD","BRITISH MEDICAL","United Kingdom","N"
1439,"Briggs Marine Environmental Services",\N,"","BME","BRIGGS","United Kingdom","N"
1440,"Bristow Masayu Helicopters",\N,"","BMH","MASAYU","Indonesia","N"
1441,"bmibaby",\N,"WW","BMI","BABY","United Kingdom","Y"
1442,"Bemidji Airlines",\N,"CH","BMJ","BEMIDJI","United States","Y"
1443,"Bismillah Airlines",\N,"5Z","BML","BISMILLAH","Bangladesh","N"
1444,"Bowman Aviation",\N,"","BMN","BOWMAN","United States","N"
1445,"British Midland Regional",\N,"","BMR","","United Kingdom","Y"
1446,"BMW",\N,"","BMW","BMW-FLIGHT","Germany","N"
1447,"Banco de Mexico",\N,"","BMX","BANXICO","Mexico","N"
1448,"Bond Offshore Helicopters",\N,"","BND","BOND","United Kingdom","N"
1449,"Benina Air",\N,"","BNE","BENINA AIR","Libya","N"
1450,"BN Group Limited",\N,"","BNG","VECTIS","United Kingdom","N"
1451,"Blue Nile Ethiopia Trading",\N,"","BNL","NILE TRADING","Ethiopia","N"
1452,"Bonair Aviation",\N,"","BNR","BONAIR","Canada","N"
1453,"Bancstar - Valley National Corporation",\N,"","BNS","BANCSTAR","United States","N"
1454,"Bentiu Air Transport",\N,"","BNT","BENTIU AIR","Sudan","N"
1455,"Benane Aviation Corporation",\N,"","BNV","BENANE","Mauritania","N"
1456,"British North West Airlines",\N,"","BNW","BRITISH NORTH","United Kingdom","N"
1457,"Boniair",\N,"","BOA","KUMANOVO","Macedonia","N"
1458,"Bond Air Services",\N,"","BOD","UGABOND","Uganda","N"
1459,"Boeing",\N,"","BOE","BOEING","United States","N"
1460,"Bordaire",\N,"","BOF","BORDAIR","Canada","N"
1461,"Bookajet Limited",\N,"","BOO","BOOKAJET","United Kingdom","N"
1462,"Bouraq Indonesia Airlines",\N,"BO","BOU","BOURAQ","Indonesia","N"
1463,"Blue Panorama Airlines",\N,"BV","BPA","BLUE PANOROMA","Italy","Y"
1464,"Berkhut ZK",\N,"","BPK","VENERA","Kazakhstan","N"
1465,"Bundepolizei-Fliegertruppe",\N,"","BPO","PIROL","Germany","N"
1466,"Budapest Aircraft Services/Manx2",\N,"","BPS","BASE","Hungary","Y"
1467,"Bonus Aviation",\N,"","BPT","BONUS","United Kingdom","N"
1468,"British Petroleum Exploration",\N,"","BPX","","Colombia","N"
1469,"BRA-Transportes Aereos",\N,"7R","BRB","BRA-TRANSPAEREOS","Brazil","N"
1470,"Brock Air Services",\N,"","BRD","BROCK AIR","Canada","N"
1471,"Breeze Ltd",\N,"","BRE","AVIABREEZE","Ukraine","N"
1472,"Bering Air",\N,"8E","BRG","BERING AIR","United States","Y"
